sentence_id,text,source,vector
1814,"Il en reste presque tout. Car le système, l'explication, la déduction n'ont jamais été l'essentiel.",signes.txt,
1815,"Ces arrangements exprimaient - et cachaient - un rap- port avec l'être, les autres, le monde.",signes.txt,
1816,"Malgré l'apparence, le système n'a jamais été qu'un langage (et il était précieux à ce titre) pour traduire une manière cartésienne,spinoziste ou leibnizienne de se situer par rapport à l’être, et il suffit, pour que laphilosophie dure, que ce rapport demeure problème, qu'il ne soit pas pris commeallant de soi, que le tête-à-tête subsiste de l'être et de celui qui, dans tous les sensdu mot, en sort, le juge, l'accueille, le repousse, le transforme et finalement lequitte.",signes.txt,
1817,"« barbares », dans les régions de notre vie qui n'avaient pas autrefois d'existence officielle, que dans la littérature, dans lavie sophistiquée, ou dans les discussions sur la substance et l'attribut.",signes.txt,
1818,« philoso- phique ».,signes.txt,
1819,"Nous ne pouvons concevoir un nouveau Leibniz, un nouveau Spinoza qui y entreraient aujourd'hui avec leur confiance fondamentale en sa rationalité.",signes.txt,
1820,"Leibniz et dans Spinoza comment les siècles heureux ont pensé apprivoiser le sphinx, et de répondre à leur manière, moinsfigurée et plus abrupte, aux énigmes multipliées qu'il leur propose.",signes.txt,
1821,"La tradition est oubli des origines, disait le dernier Husserl. Justement si nous lui devons beaucoup, nous sommes hors d'état de voir au juste ce qui est à lui.",signes.txt,
1822,"À l'égard d'un philosophe dont l'entreprise a éveillé tant d'échos, et apparemment siloin du point où il se tenait lui-même, toute commémoration est aussi trahison,soit que nous lui fassions l'hommage très superflu de nos pensées, comme pourleur trouver un garant auquel elles n'ont pas droit, soit qu'au contraire, avec unrespect qui n'est pas sans distance, nous le réduisions trop strictement à ce qu'il alui-même voulu et dit...",signes.txt,
1823,"« ego », Husserl justement les connaissait bien, et il ne nous laisse pas sans ressource en face d'elles.",signes.txt,
1824,"Je m'emprunte à autrui, je le fais de mes propres pensées : ce n'est pas là un échec de la perception d'autrui, c'est la perception d'au-trui.",signes.txt,
1825,"Nous ne l'accablerions pas de nos commentaires importuns, nous ne le rédui- rions pas avarement à ce qui de lui est objectivement attesté, si d'abord il n'était làpour nous, non sans doute avec l'évidence frontale dune chose, mais installé entravers de notre pensée, détenant en nous, comme autre nous-mêmes, une régionqui n'est à nul autre que lui.",signes.txt,
1826,"Si l'on croit que l'interprétation est astreinte ou à déformer ou à reprendre litté- ralement, c'est qu'on veut que la signification d'une œuvre soit toute positive, etsusceptible en droit d'un inventaire qui délimite ce qui y est et ce qui n'y est pas.",signes.txt,
1827,"Husserl, qui est bel et bien à lui, et qui pourtant ouvre sur autre chose. Penser n'est pas posséder des objets de pensée, c'est circonscrire par eux un domaine àpenser, que nous ne pensons donc pas encore.",signes.txt,
1828,"Comme le monde perçu ne tient que par les reflets, les ombres, les niveaux, les horizons entre les choses, qui nesont pas des choses et qui ne sont pas rien, qui au contraire délimitent seuls leschamps de variation possible dans la même chose et le même monde, - de mêmel’œuvre et la pensée d'un philosophe sont faites aussi de certaines articulationsentre les choses dites, à l'égard desquelles il n'y a pas dilemme de l'interprétationobjective et de l'arbitraire, puisque ce ne sont pas là des objets de pensée, puisque,comme l'ombre et le reflet, on les détruirait en les soumettant à l'observation ana-lytique ou à la pensée isolante, et qu'on ne peut leur être fidèle et les retrouverqu'en pensant derechef.",signes.txt,
1829,"Nous voudrions tâcher d'évoquer cet impensé de Husserl, en marge de quel- ques pages anciennes.",signes.txt,
1830,Husserl.,signes.txt,
1831,"Husserl visible, celles de la communication avec un auteur. Certains souvenirs apportent ici le secours d'une incidente, d'un court-circuit de la conversation.",signes.txt,
1832,"Anzahl seiner Schriften deckt, um so reicher ist das in diesem Denkwerk Ungedachte, d.h.",signes.txt,
1833,"Husserl présent en per- sonne ne pouvait, j'imagine, laisser en repos ceux qui l'entouraient : toute leur viephilosophique a dû être pour un temps dans cette occupation extraordinaire etinhumaine d'assister à la naissance continuée d'une pensée, de la guetter jour aprèsjour, de l'aider à s'objectiver ou même à exister comme pensée communicable.",signes.txt,
1834,"Husserl une possibilité énigmatique, et qu'il y est toujours revenu.",signes.txt,
1835,"Dire qu'il n'a jamais réussi à assurer les bases de la phénoménologie, [204] ce serait se tromper sur ce qu'il cherchait.",signes.txt,
1836,"Les problèmes de la réduction ne sont pas pour lui un préalable ou une préface : ils sont le commencement de larecherche, ils en sont en un sens le tout, puisque la recherche est, il l'a dit, com-mencement continué.",signes.txt,
1837,Il ne faut pas s'imaginer Husserl gêné ici par des obstacles malencontreux : le repérage des obstacles est le sens même de sa recherche.,signes.txt,
1838,"« rentrée en nous-mêmes », disait saint Augustin, - est comme déchiré par un mouvement inverse qu'il suscite.",signes.txt,
1839,"Ideen I, - c'est dévoiler un irréfléchi qui est à distance, puisque nous ne sommes plus naïvement lui, - et dont nous ne pouvons douter cependant que laréflexion l'atteigne, puisque c'est par elle-même que nous en avons notion.",signes.txt,
1840,Ce n'est donc pas hasard ou naïveté si Husserl reconnaît à la réduction des ca- ractères contradictoires.,signes.txt,
1841,"C'est à nous de ne pas oublier une moitié de la vérité. D'un côté donc, la réduction dépasse l'attitude naturelle.",signes.txt,
1842,"« sens pur des actes qui composent l'attitude naturelle » 79 - la Nature redevenue le noème qu'elle a toujours été, réintégrée à la conscience qui l'a toujours et depart en part constituée.",signes.txt,
1843,"En régime de « réduction », il n'y a plus que la conscience, [205] ses actes et leur objet intentionnel.",signes.txt,
1844,"Nature à l'esprit, que la Nature est le relatif et l'esprit l’absolu 80 .",signes.txt,
1845,"Nature soit une production de l'esprit, ni qu'aucune combinaison, même subtile, de ces deux concepts suffise à donner la formule philosophique denotre situation dans l'être.",signes.txt,
1846,« philosophie de l'esprit ».,signes.txt,
1847,« le monde entier de l'attitude naturelle ».,signes.txt,
1848,"« réduite », et l'imma- nence transcendantale ne peut en être la simple antithèse.",signes.txt,
1849,"« subjectif », qu'elle a plutôt pour fonction de dévoiler une troisième dimension où cette distinction devient problématique.",signes.txt,
1850,"Ideen II, Husserliana, Bd IV, p. 180.",signes.txt,
1851,"Ideen II, p 297.",signes.txt,
1852,Ideen II la réflexion husserlienne élude ce tête-à-tête du sujet pur et des pures choses.,signes.txt,
1853,"Husserl va ailleurs : elle n'ignore pas la pure corrélation du sujet et de l'objet, elle la dépasse très délibérément, puisqu'elle la présente comme relativement fon-dée, vraie à titre dérivé, comme un résultat constitutif qu'elle s'engage à justifier àson rang et à son heure.",signes.txt,
1854,"Sachen, c'est qu'elle absolutise une attitude de pure théorie (ou d'idéalisation), c'est qu'elle omet ou prend comme allant de soi un rap-port avec l'être qui fonde celui-là et en mesure la valeur.",signes.txt,
1855,"Relativement à ce natu- ralisme, l'attitude naturelle comporte une vérité supérieure qu'il faut retrouver.",signes.txt,
1856,"« notre entourage » 82 . Notre vie d'hommes la plus naturelle vise un milieu onto- logique qui est autre que celui de l'en soi, et qui donc, dans l'ordre constitutif, nepeut être dérivé de lui.",signes.txt,
1857,"Même touchant les choses, nous en savons, dans l'attitude naturelle, beaucoup plus que l'attitude théorique ne peut nous en dire, - et surtoutnous le savons autrement.",signes.txt,
1858,"« attitude », c'est-à-dire d'un ensemble d'« actes ».",signes.txt,
1859,"Mais c'est là une réflexion qui se présuppose dans les choses, qui ne voit pas plus loin qu'elle-même.",signes.txt,
1860,« des synthèses qui résident en deçà de toute thè- se » 83 .,signes.txt,
1861,"L'attitude naturelle ne devient vraiment 'une attitude, - un tissu d'actes judicatoires et propositionnels, - que quand elle [207] se fait thèse naturaliste.",signes.txt,
1862,"« attitude », tout « point de vue », nous donnent, non pas une représentation du monde, mais le monde même.",signes.txt,
1863,"Cette ouverture au monde, la réflexion ne peut la « dépasser », sinon en usant des pouvoirs quelle lui doit.",signes.txt,
1864,"Weltthesis qui ne dérive pas de celle de nos thèses, un dévoilement du monde pré- cisément par sa dissimulation dans le clair-obscur de la doxa.",signes.txt,
1865,"Urdoxa, elle oppose à l'originaire de la conscience théorique l'originaire de notre existence,ses titres de priorité sont définitifs et la conscience réduite doit en rendre compte.",signes.txt,
1866,"La vérité est que les rapports de l'attitude naturelle et de l'attitude transcendantale ne sont pas simples, qu'elles ne sont pas l'une à côté de l'autre, ou l'une après l'au-tre, comme le faux ou l'apparent et le vrai.",signes.txt,
1867,Il y a une préparation de la phénomé- nologie dans l'attitude naturelle.,signes.txt,
1868,"C'est l'attitude naturelle, en réitérant ses propres démarches, qui bascule dans la phénoménologie.",signes.txt,
1869,"C'est elle-même qui se dépasse dans la phénoménologie, - et elle ne se dépasse donc pas.",signes.txt,
1870,"« naturelle » (natürlich) 85 . Il y a une vérité de l'attitude naturelle, - une vérité même, seconde et dérivée, du natura-lisme.",signes.txt,
1871,"« La réalité de l'âme est fondée [208] sur la matière corporelle, et non pas celle-ci sur l’âme.",signes.txt,
1872,"Nature, un monde fermé sur soi et particulier, qui n'a besoin de l'appui d'aucune autre réalité.",signes.txt,
1873,"Au contraire l'existence de réalités spirituelles, d’un monde de l’esprit réel, est liée à l'existence d'une nature au senspremier, celui de la nature matérielle, et cela non pour des raisons contingentes,mais pour des raisons de principe.",signes.txt,
1874,"Ideen II, p. 174.",signes.txt,
1875,"Ideen III, Husserliana, Bd V, Beilage I, p. 117.",signes.txt,
1876,"La phénoménologie n'est en fin de compte ni un matérialisme, ni une philo- sophie de l'esprit.",signes.txt,
1877,Son opération propre est de dévoiler la couche pré-théorétique où les deux idéalisations trouvent leur droit relatif et sont dépassées.,signes.txt,
1878,On sait que Husserl ne s’est jamais expliqué beau- coup là-dessus.,signes.txt,
1879,"Quelques mots sont là, comme des index qui indiquent le problè- me, - qui signalent un impensé à penser.",signes.txt,
1880,"« déjà constitués »ou qu'ils ne sont « jamais complètement constitués », - bref qu'à leur égard la conscience est toujours en retard ou en avance, jamaiscontemporaine.",signes.txt,
1881,"C'est sans doute en pensant à ces êtres singuliers que Husserl évoquait ailleurs une constitution qui ne procéderait pas par saisie d'un contenucomme exemplaire d'un sens ou d'une essence (Auffassungsinhalt-Auffassungals...), une intentionnalité opérante ou latente comme celle qui anime le temps,plus vieille que l’intentionnalité des actes humains.",signes.txt,
1882,"Il faut qu'il y ait pour nous des êtres qui ne sont pas encore portés dans l’être par l’activité centrifuge de la cons-cience, des significations qu'elle ne confère pas spontanément aux contenus, descontenus qui participent obliquement à un sens, qui l'indiquent sans le rejoindre,et sans qu'il soit encore lisible en eux comme le monogramme ou la frappe de laconscience thétique.",signes.txt,
1883,"Il y a bien encore ici groupement des fils intentionnels autour de certains nœuds qui les commandent, mais la série des rétroréférences (Rück-deutungen) qui nous mène toujours plus profond ne saurait s'achever par la pos-session intellectuelle d'un noème : il y a une suite ordonnée de démarches, maiselle est sans fin comme sans commencement.",signes.txt,
1884,"« constitution préthéorétique » qu'il nous livre, et à formuler, - à nos risques, - l'impensé que nous croyons y deviner.",signes.txt,
1885,C'est dans cet entre-deux qu'il faut essayer d'avancer.,signes.txt,
1886,"Les Ideen II mettent au jour, sous la « chose matérielle objective », un lacis d'implications où l'on ne sent plus la pulsation de la conscience constituante.",signes.txt,
1887,« je peux » aux merveilles qu'il est en son pouvoir de susciter.,signes.txt,
1888,"Il faut bien pourtant que mon corps soit engrené lui-même sur le monde visible : son pouvoir, il le tient justement de ce qu'il a une place d’où il voit.",signes.txt,
1889,"C'est donc une chose, mais une chose où je réside.",signes.txt,
1890,"Il est, si l'on veut, du côté du sujet, mais n'est pas étranger à la localité des choses : entre lui et elles, le rapport estcelui de l'ici absolu au là, de l'origine des distances à la distance.",signes.txt,
1891,Il est le champ où mes pouvoirs perceptifs se sont localisés.,signes.txt,
1892,"Si une conscience, dit Husserl, éprouvait de la satiété quand le réservoir d'eau d'une locomotive est plein, et de lachaleur chaque fois que le foyer est allumé, la locomotive ne serait pas pour au-tant le corps de cette conscience 89 .",signes.txt,
1893,Il y a un rapport de mon corps à lui-même qui fait de lui le vinculum du moi et des choses.,signes.txt,
1894,"Leib, es empfindet 90 .",signes.txt,
1895,"La chose physique s’anime, - ou plus exactement elle reste ce qu'elle était, l'évé- nement ne l’enrichit pas, mais une puissance exploratrice vient se poser sur elleou l'habiter.",signes.txt,
1896,"Donc je me touche touchant, mon corps accomplit « une sorte de ré- flexion ».",signes.txt,
1897,"« chose sentante », « sujet-objet » 91 .",signes.txt,
1898,"Il faut bien voir que cette description bouleverse aussi notre idée de la chose et du monde, et qu'elle aboutit à une réhabilitation ontologique du sensible.",signes.txt,
1899,"Ideen III, Beilage I, p. 117.",signes.txt,
1900,"Ideen II, p. 145.",signes.txt,
1901,"Si la distinction du sujet et de l’objet est brouillée dans mon corps (et sans doute celle de la noèse et du noème ?), elle l'est aussi dans la chose, qui est le pôledes opérations de mon corps, le terme où finit son exploration 92 , prise donc dansle même tissu intentionnel que lui.",signes.txt,
1902,"« en personne » ou « dans sa chair » (leibhaft), cela est à prendre à la lettre : la chair du sensible, ce grain serré qui arrête l'exploration, cet optimum qui la termi-ne reflètent ma propre incarnation et en sont la contrepartie.",signes.txt,
1903,"« relativités » de l'expérience sensible, qui est « fondement de droit » pour toutes les constructions de la connaissance 93 .",signes.txt,
1904,"Toute la connaissance, toute la pensée objective vivent de ce fait inaugural que j'ai senti, que j'ai eu, avec cette couleurou quel que soit le sensible en cause, une existence singulière qui arrêtait d'uncoup mon regard, et pourtant lui promettait une série d'expériences indéfinie,concrétion de possibles d'ores et déjà réels dans les côtés cachés de la chose, lapsde durée donné en une fois.",signes.txt,
1905,"L'intentionnalité qui relie les moments de mon explo- ration, les aspects de la chose, et les deux séries l'une à l'autre, ce n'est pas l'activi-té de liaison du sujet spirituel, ni les pures connexions de l'objet, c'est la transitionque j'effectue comme sujet charnel d'une phase du mouvement à l'autre, toujourspossible pour moi par principe parce que je suis cet animal de perceptions et demouvements qui s'appelle un corps.",signes.txt,
1906,"« institution de la nature » qui opère en nous sans nous : ce serait, au moment [212] où nous venonsde l'en distinguer, réintégrer l'ordre du sensible au monde des projets objectifs oudes plans, - ce serait oublier qu'il est l'être à distance, l'attestation fulgurante ici etmaintenant d'une richesse inépuisable, que les choses ne sont qu'entrouvertes de-vant nous, dévoilées et cachées : de tout cela, on rend compte aussi mal en faisantdu monde une fin qu'en le faisant idée.",signes.txt,
1907,"La solution, - si solution il y a, - ne peut être que d'interroger cette couche du sensible, ou de nous apprivoiser à ses énig-mes.",signes.txt,
1908,Le monde ne s'est pas encore refermé sur lui.,signes.txt,
1909,"Les choses qu'il perçoit ne seraient vraiment l'être que si j'apprenais qu'elles sont vues par d'autres, qu'elles sont présomptivement visibles pour tout spectateurqui mérite ce nom.",signes.txt,
1910,L'en soi n'apparaîtra donc qu'après la constitution d'autrui.,signes.txt,
1911,"Mais les démarches constitutives qui nous en séparent encore sont du même type que le dévoilement de mon corps, elles usent, allons-nous voir, d'un universel qu'ila déjà fait paraître.",signes.txt,
1912,Ma main droite assistait à l'avènement du toucher actif dans ma main gauche.,signes.txt,
1913,"Ce n'est pas autrement que le corps d’autrui s'anime devant moi, quand je serre la main d'un autre homme ou quand seulement je la regarde 94 .",signes.txt,
1914,"« conscience », - je me suis préparé à comprendre qu'il y a d'autres animalia et possiblement d'autres hommes.",signes.txt,
1915,« sorte de ré- flexion » dont il est paradoxalement le siège.,signes.txt,
1916,"Comprésence 96 , lui et moi sommes comme les organes d'une seule intercorporéité.",signes.txt,
1917,"« esthésiologique » et elle doit l'être, si autrui existe effectivement, et non comme le terme idéal, la quatrième proportionnelle qui viendrait compléter les rapports dema conscience avec mon corps objectif et avec le sien.",signes.txt,
1918,"« sensibilité » (Empfindbarkeit), et, à partir de là seulement, un autre homme et une autre pensée.",signes.txt,
1919,"« Cet homme là-bas ; voit et entend ; sur la base de ses perceptions, il porte tels et tels jugements, pose telles et telles évaluationsou volitions, selon toutes les différentes formes possibles.",signes.txt,
1920,"Ideen II, pp. 165-166.",signes.txt,
1921,"Ibid., p. 181.",signes.txt,
1922,"Husserl a voulu dire : savoir, qu'il n'y a pas constitution d'un esprit pour un esprit, mais d’un homme pour un homme.",signes.txt,
1923,"Par l'effet d'une éloquence singulière du corps visible, l’Einfühlung va du corps à l'esprit.",signes.txt,
1924,"Quand, par un premier « empiètement intentionnel » 98 , un autre corps [214] explorateur, un autre comportement m'apparaît, c'est l'homme en bloc quim'est donné avec toutes les possibilités, quelles qu'elles soient, dont j'ai par-devers moi, dans mon être incarné, l'irrécusable attestation.",signes.txt,
1925,« introjection ».,signes.txt,
1926,"« principale » et vision « subordonnée » se décentrent l'une l'autre. Une forme était là qui me ressemble, mais occupée à des tâches secrètes, possédée parun rêve inconnu.",signes.txt,
1927,"Soudain une lueur a paru un peu au-dessous et en avant des yeux, le regard se lève et vient prendre les choses mêmes que je vois.",signes.txt,
1928,"« pensée » aussi, mais comme modali- sation de ma présence au monde, - tombe d'un seul coup dans l'autre.",signes.txt,
1929,"Je dis qu'il y a là un homme, et non pas un mannequin, comme je vois que la table est là, et nonpas une perspective ou une apparence de la table.",signes.txt,
1930,"Il est vrai : je ne le reconnaîtrais pas si je n'étais pas homme moi-même ; si je n'avais pas (ou ne croyais avoir avecmoi-même) le contact absolu de la pensée, un autre cogito ne surgirait pas devantmoi ; mais ces tables d'absence ne traduisent pas ce qui vient globalement de sepasser, elles notent des solidarités partielles qui dérivent de l'avènement d'autrui etne le constituent pas.",signes.txt,
1931,Toute introjection présuppose ce qu'on voudrait expliquer par elle.,signes.txt,
1932,« Intentionale Ueberschreiten. » L'expression est employée dans les Méditations Cartésien- nes.,signes.txt,
1933,"Si autrui doit exister pour moi, [215] il faut que ce soit d'abord au-dessous de l'ordre de la pensée.",signes.txt,
1934,"Ici, la chose est possible, parce que l'ouverture perceptive au monde, dépossession plutôt que pos-session, ne prétend pas au monopole de l'être, et n'institue pas la lutte à mort desconsciences.",signes.txt,
1935,"Mon monde perçue, les choses entr'ouvertes devant moi, ont, dans leur épaisseur, de quoi fournir d'« états de conscience » plus d'un sujet sensible,ils ont droit à bien d'autres témoins que moi.",signes.txt,
1936,"Qu'un comportement se dessine dans ce monde qui me dépasse déjà, ce n'est là qu'une dimension de plus dans l'êtreprimordial, qui les comporte toutes.",signes.txt,
1937,"Dès la couche « solipsiste » donc, autrui n'est pas impossible, parce que la chose sensible est ouverte.",signes.txt,
1938,"Il devient actuel quand un autre comportement et un autre regard prennent possession de mes choses, et celamême se fait, cette articulation sur mon monde d'une autre corporéité s'effectuesans introjection, parce que mes sensibles, par leur aspect, leur configuration, leurtexture charnelle, réalisaient déjà le miracle de choses qui sont choses du faitqu'elles sont offertes à un corps, faisaient de ma corporéité une épreuve de l’être.",signes.txt,
1939,L'homme peut faire l’alter ego que ne peut faire la « pensée » parce qu'il est hors de soi dans le monde et qu'une ek-stase est compossible avec d'autres.,signes.txt,
1940,Et cette possibilité s'accomplit dans la perception comme vinculum de l'être brut et d'uncorps.,signes.txt,
1941,"Toute l'énigme de l'Einfühlung est dans sa phase initiale, « esthésiologi- que », et elle y est résolue parce que c'est une perception.",signes.txt,
1942,« posé » comme « percevant ».,signes.txt,
1943,Il ne s'agit jamais que de co-perception.,signes.txt,
1944,"Je vois que cet homme là-bas voit, comme je touche ma main gauche en train de toucher ma main droite.",signes.txt,
1945,"Le problème de l’Einfühlung comme celui de mon incarnation débouche donc sur la méditation du sensible, ou, si l'on préfère, il s’y transporte.",signes.txt,
1946,"Le fait est que le sensible, qui s'annonce à moi dans ma vie la plus strictement privée, interpelle enelle toute autre corporéité.",signes.txt,
1947,"Il est l’être qui m'atteint au plus secret, mais aussi que j'atteins à l'état brut ou sauvage, dans un absolu de présence qui détient le secretdu monde, des autres et du vrai.",signes.txt,
1948,"Il y a là des [216] « objets » « qui ne sont pas seulement présents originairement à un sujet, mais qui, s'ils le sont à un sujet,peuvent idéalement être donnés en présence originaire à tous les autres sujets (dèsqu'ils sont constitués).",signes.txt,
1949,"Ideen Il, p. 163.",signes.txt,
1950,« présence originaire » du sensible que viennent l'évidence et l'universalité qui sont véhiculées par ces rapports d'essence.,signes.txt,
1951,"« il devrait avoir aussi un corps, ce qui ramènerait la dépendance à l'égard d'organes dessens ».",signes.txt,
1952,"Certes, il y a plus de choses dans le monde et en nous que ce qui est sensi- ble au sens restreint du mot.",signes.txt,
1953,"La vie même de l'autre ne m'est pas donnée avec son comportement il faudrait, pour y avoir accès, que je fusse l'autre lui-même.",signes.txt,
1954,"« représentations », je reste en [217] deça de son monde sensible et le transcende donc.",signes.txt,
1955,« l'ensemble des objets des sens » 102 . Husserl retrouve le sensible comme forme universelle de l'être brut.,signes.txt,
1956,"Sein) n'est pas tout l'être, et pas même tout l’être dont il y a expérience.",signes.txt,
1957,Les animalia sont des réalités qui ne peuvent être données en présence originaire à plusieurs sujets : ils renferment des subjecti-vités.,signes.txt,
1958,Les animalia et les hommes sont cela : des êtres absolument présents qui ont un sillage de négatif.,signes.txt,
1959,"Ibid., p. 85.",signes.txt,
1960,Ibid.,signes.txt,
1961,"Ideen II, p. 163.",signes.txt,
1962,"Mais l'absence même est enracinée dans la présence, c'est par son corps que l'âme d'autrui est âme à mes yeux.",signes.txt,
1963,"Les « négatités » comptent aussi au monde sensible, qui est décidément l'universel.",signes.txt,
1964,Husserl a bouleversé les rapports du constitué et du constituant.,signes.txt,
1965,"« appartiennent » par leur corps « au même [218] Monde » 104 . Cela ne veut, bien entendu, pas dire que nous soyons passés de la philosophie à la psychologie ou àl’anthropologie.",signes.txt,
1966,Fundierung à double sens dont Husserl a parlé ail- leurs.,signes.txt,
1967,Sachen sans qu’on puisse dire que l’un des deux ordres soit premier par rapport à l’autre.,signes.txt,
1968,"Ideen II 105 , et qu’il devait plus tard reprendre dans la théorie de la sédimentation.",signes.txt,
1969,"L’objectivité logique dérive de l’intersubjectivité charnelle à condition qu’elle ait été comme telle oubliée, et cet oubli, c’est elle-même qui le produit en cheminantvers l’objectivité logique.",signes.txt,
1970,"Ideen II, p.82 : « L’objectivité logique est aussi, eo ipso, objectivité au sens de l’intersubjectivité.",signes.txt,
1971,"Ce qu’un connaisseur connaît en objectivité logique (…) tout connais- seur peut aussi le connaître, dans la mesure où il remplit les conditions auxquelles doit sa-tisfaire tout connaisseur de tels objets.",signes.txt,
1972,Welt gehören »).,signes.txt,
1973,"Ibid., p. 55.",signes.txt,
1974,Ces rapports se retrouvent à chacun de ses degrés. La chose intuitive repose sur le corps propre.,signes.txt,
1975,Cela ne veut pas dire au sens des psychologues que la chose soit faite [219] de kinesthèses.,signes.txt,
1976,On peut aussi bien dire que tout le fonctionnement du corps propre est suspendu à la chose intuitive sur laquelle se ferme le circuit ducomportement.,signes.txt,
1977,"Le corps n’est rien de moins, mais rien de plus que condition de possibilité de la chose.",signes.txt,
1978,« solipsiste » à la chose intersubjective.,signes.txt,
1979,"« expérience en pensée » 106 , le solus ipse un « sujet cons- truit » 107 .",signes.txt,
1980,Cette méthode de pensée isolante est destinée plutôt à révéler les liens du tissu intentionnel qu’à les rompre.,signes.txt,
1981,"Nature anéantie et se demande ce qu’il en résulte pour la Nature et pour l’esprit), dans ce fragment du tout, seul conservé, seraient conservés aucomplet les références au tout dont il est fait : nous n’aurions toujours pas le solusipse. » (…) le solus ipse en réalité ne mérite pas son nom.",signes.txt,
1982,L’abstraction que nous avons accomplie parce qu’elle est justifiée intuitivement ne donne pas l’hommeisolé ou la personne humaine isolée.,signes.txt,
1983,"Elle ne consisterait d’ailleurs pas à préparer un meurtre collectif des hommes et des animaux de notre entourage, où serait seulépargné le sujet humain que je suis.",signes.txt,
1984,"Cette remarque conduit loin. Dire que l’ego « avant » autrui est seul, c’est déjà le situer par rapport à un fantôme d’autre, c’est au moins concevoir un entourageoù d’autres pourraient être.",signes.txt,
1985,"La vraie et transcendantale solitude n’est pas celle-là : elle n’a lieu que si l’autre n’est [220] pas même concevable, et ceci exige qu'il n’yait pas non plus de moi pour la revendiquer.",signes.txt,
1986,"Nous ne sommes vraiment seuls qu'à condition de ne pas le savoir, c'est cette ignorance même qui est notre solitude.",signes.txt,
1987,Ibid.,signes.txt,
1988,"Ce n'est que la brume d'une vie anonyme qui nous sépare de l’être, et la barrière entre nouset autrui est impalpable.",signes.txt,
1989,"S'il y a coupure, ce n'est pas entre moi et l'autre, c'est entre une généralité primordiale où nous sommes confondus et le système précismoi-les autres.",signes.txt,
1990,"Ce qui « précède » la vie intersubjective ne peut être distingué numériquement d'elle, puisque précisément il n'y a à ce niveau ni individuation nidistinction numérique.",signes.txt,
1991,"La constitution d'autrui ne vient pas après celle du corps, autrui et mon corps naissent ensemble de l'extase originelle.",signes.txt,
1992,"Tout cela, dira-t-on sans doute, représente ce que la conscience solipsiste penserait et dirait d'elle-même s'il pouvait y avoir à ceniveau pensée et parole.",signes.txt,
1993,"Mais, quelque illusion de neutralité qu'elle puisse avoir, c'est une illusion.",signes.txt,
1994,"Le sensible se donne comme l’être pour X..., mais c'est tout de même moi et nul autre qui vis cette couleur ou ce son, la vie prépersonnelle elle-même est encore une vue mienne du monde.",signes.txt,
1995,"C'est du moins ainsi que nous évaluons sa conduite, nous qui avons appris à distribuerentre des vies uniques ce qu'il y a de douleur et de plaisir dans le monde.",signes.txt,
1996,"Mais la vérité est moins simple : l'enfant qui escompte le dévouement et l'amour atteste laréalité de cet amour, et qu'il est compris par lui, et qu'à sa manière, faible et passi-ve, il y joue son rôle.",signes.txt,
1997,"Il y a dans le tête-à-tête du Füreinander un couplage de l'égoïsme et de l’amour qui efface leurs limites, une identification qui passe lesolipsisme, aussi bien chez celui qui règne que chez celle qui se dévoue.",signes.txt,
1998,Husserl nous dit de plus pro- fond.,signes.txt,
1999,"Il y a bien, pour tout homme réfléchissant sur sa vie, possibilité de, principe de la voir comme une série d'états de conscience privés, ainsi que le fait l'adulteblanc et civilisé.",signes.txt,
2000,"Mais il ne le fait qu'à condition d'oublier, ou de reconstituer d'une manière qui les caricature, des expériences qui enjambent ce temps quoti-dien et sériel.",signes.txt,
2001,"De : on meurt seul à : on vit seul, la conséquence n'est pas bonne, et si la douleur et la mort sont seules consultées quand il s'agit de définir la subjecti-vité, c'est alors la vie avec les autres et dans le monde qui sera impossible pourelle.",signes.txt,
2002,"La réduction à l'« égologie » ou à la « sphère d'appartenance », com- me toute réduction, n'est qu'une épreuve des attaches primordiales, une manièrede les suivre jusque dans leurs prolongements derniers.",signes.txt,
2003,"« je peux » et le « l'autre existe » appartiennent d'ores et déjà au même monde, que le corps propre est prémonition d'autrui, l’Einfühlungécho de mon incarnation, et qu'un éclair de sens les rend substituables dans laprésence absolue des origines.",signes.txt,
2004,Ainsi toute la constitution est anticipée dans la fulguration de l'Urempfindung.,signes.txt,
2005,"« moi », est posé là-bas le système de leurs « variantes ».",signes.txt,
2006,"Chaque « ici », chaque chose proche, chaque moi, vécus en présence absolue, attestent au-delà d'eux-mêmes tous les autres qui, pour moi, sont incompossibles avec eux, et qui pour-tant sont ailleurs, en ce même moment, vécus en présence absolue.",signes.txt,
2007,"Erinnerung. Cha- que couche reprend de sa place les précédentes et empiète sur les suivantes, cha-cune est antérieure et postérieure aux autres, et donc à elle-même.",signes.txt,
2008,"Husserl ne paraît pas s’étonner beaucoup des cercles où il est conduit en cours d'analyse : cercle de la chose et de l'expérience d'autrui, puisque la chosepleinement objective est fondée sur l'expérience des autres, celle-ci sur l'expérien-ce du corps, qui lui-même est en quelque manière une chose 110 .",signes.txt,
2009,Husserl.,signes.txt,
2010,Natu- re comme l'objet qu'elles constituent en commun 112 .,signes.txt,
2011,« simultanéité » 113 .,signes.txt,
2012,"Husserl. Après avoir montré quelque part 114 que le monde de Copernic renvoie au monde vécu et l'univers de la physique à celui de la vie, - sans doute, dit-il pai-siblement, trouvera-t-on cela un peu fort, et même tout à fait fou 115 .",signes.txt,
